name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
AirplaneLD-COL-4000,20.0,15.0,56.0,28019.0,32008.0,122028.0,0.14769543749999997,0.00016675000000000001,28019,32008,122028,0.6166666666666666,1.0,0.23977652027027024
PolyORBLF-COL-S04J04T08,81.0,65.0,254.0,712.0,4012.0,27744.0,0.0207321875,0.002636125,712,4012,27744,0.09733333333333333,1.0,0.24008540239726028
PolyORBNT-COL-S05J30,48.0,38.0,140.0,489.0,1400.0,9764.0,0.007234218750000001,0.00051703125,519,1430,9824,0.03133333333333333,0.9692149820420729,0.24738031914893624
PolyORBNT-COL-S05J60,48.0,38.0,140.0,909.0,1970.0,12584.0,0.009774656249999998,0.00052290625,969,2030,12704,0.04133333333333333,0.9599866622207403,0.24913457661290317
DrinkVendingMachine-COL-16,6.0,7.0,28.0,192.0,1118560.0,10642624.0,6.300750625000001,0.00022478124999999996,192,1118560,10642624,25.116666666666664,1.0,0.2508682975282018
PermAdmissibility-COL-50,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022819374999999997,0.00258028125,208,1024,5984,0.019333333333333334,0.6168831168831169,0.25149407327586204
QuasiCertifProtocol-COL-10,30.0,26.0,77.0,550.0,176.0,1287.0,0.0012805937500000003,0.0030302500000000004,550,176,1287,0.017,1.0,0.2535790441176471
DotAndBoxes-COL-3,8.0,8.0,44.0,132.0,1072.0,11968.0,0.009654500000000003,0.015233125,136,1096,12064,0.09799999999999999,0.9772727272727273,0.2539553571428572
DrinkVendingMachine-COL-24,6.0,7.0,28.0,288.0,8308944.0,80375328.0,43.970703125,0.00020843749999999996,288,8308944,80375328,160.07433333333333,1.0,0.2746905806000546
PolyORBNT-COL-S05J20,48.0,38.0,140.0,349.0,1210.0,8824.0,0.006425031249999999,0.0005172187500000001,369,1230,8864,0.025000000000000005,0.9749843652282677,0.27768999999999994
PolyORBLF-COL-S02J06T10,81.0,65.0,254.0,844.0,1812.0,8302.0,0.007349124999999999,0.00330603125,844,1812,8302,0.03833333333333333,1.0,0.27796059782608695
Sudoku-COL-AN07,4.0,1.0,4.0,490.0,343.0,1372.0,0.0017222812500000003,6.615625e-05,490,343,1372,0.006333333333333333,1.0,0.2823848684210527
Sudoku-COL-AN14,4.0,1.0,4.0,3332.0,2744.0,10976.0,0.01291171875,6.71875e-05,3332,2744,10976,0.045000000000000005,1.0,0.28842013888888884
QuasiCertifProtocol-COL-22,30.0,26.0,77.0,1966.0,356.0,4323.0,0.00419184375,0.01062475,1966,356,4323,0.051333333333333335,1.0,0.2886349431818182
PermAdmissibility-COL-02,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022955624999999994,0.0013481874999999996,208,1024,5984,0.012000000000000002,0.6168831168831169,0.3036458333333332
PolyORBLF-COL-S02J04T10,81.0,65.0,254.0,752.0,1572.0,7262.0,0.00640078125,0.003300906250000001,752,1572,7262,0.03133333333333333,1.0,0.30962832446808514
PolyORBNT-COL-S05J80,48.0,38.0,140.0,1189.0,2350.0,14464.0,0.011336156250000002,0.00052503125,1269,2430,14624,0.038,0.9567450662341174,0.3121365131578948
PolyORBLF-COL-S04J04T06,81.0,65.0,254.0,554.0,2998.0,20754.0,0.015368562499999995,0.00210003125,554,2998,20754,0.05566666666666666,1.0,0.31380707335329333
LamportFastMutEx-COL-8,18.0,17.0,68.0,266.0,584.0,2560.0,0.0023201874999999998,0.00477365625,315,666,2934,0.022000000000000002,0.8664627930682977,0.32244744318181817
Peterson-COL-5,11.0,14.0,42.0,864.0,1302.0,4068.0,0.004940937499999999,0.0042209375,864,1302,4068,0.02733333333333333,1.0,0.3351905487804878
Peterson-COL-2,11.0,14.0,42.0,108.0,138.0,432.0,0.0006938749999999999,0.0020686562500000006,108,138,432,0.008,1.0,0.3453164062500001
DatabaseWithMutex-COL-40,11.0,8.0,22.0,12920.0,12800.0,156800.0,0.14322459375,0.0003966562500000001,12920,12800,156800,0.4136666666666666,1.0,0.34719077356970185
PermAdmissibility-COL-05,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022839374999999995,0.0028748124999999998,208,1024,5984,0.014666666666666668,0.6168831168831169,0.35173295454545445
PolyORBLF-COL-S04J06T06,81.0,65.0,254.0,618.0,3190.0,21570.0,0.015995062499999997,0.0021235625,618,3190,21570,0.050333333333333334,1.0,0.3599726821192052
PermAdmissibility-COL-10,40.0,16.0,83.0,168.0,592.0,3456.0,0.0022778749999999995,0.0025854687500000005,208,1024,5984,0.013,0.6168831168831169,0.3741033653846154
Sudoku-COL-AN16,4.0,1.0,4.0,4864.0,4096.0,16384.0,0.020537562500000002,6.206249999999998e-05,4864,4096,16384,0.054333333333333324,1.0,0.3791342024539879
LamportFastMutEx-COL-5,18.0,17.0,68.0,137.0,260.0,1120.0,0.0011224375,0.0024636249999999997,174,318,1380,0.009333333333333334,0.806910569105691,0.3842209821428571
TokenRing-COL-020,1.0,2.0,4.0,441.0,8421.0,33684.0,0.032343375,0.001376875,441,8421,33684,0.08733333333333333,1.0,0.3861097328244275
Sudoku-COL-AN10,4.0,1.0,4.0,1300.0,1000.0,4000.0,0.004832750000000001,6.790625e-05,1300,1000,4000,0.012666666666666666,1.0,0.3868939144736843
PolyORBNT-COL-S10J40,48.0,38.0,140.0,854.0,12340.0,113999.0,0.07331009375000001,0.0005221249999999999,894,12380,114079,0.18333333333333335,0.9939731806539099,0.4027211931818182
GlobalResAllocation-COL-03,5.0,7.0,29.0,33.0,4791.0,38652.0,0.025825031250000005,0.00024059374999999995,33,4791,38652,0.06466666666666666,1.0,0.40307667525773205
Sudoku-COL-AN12,4.0,1.0,4.0,2160.0,1728.0,6912.0,0.008235749999999997,6.565625e-05,2160,1728,6912,0.02,1.0,0.41507031249999987
Peterson-COL-3,11.0,14.0,42.0,256.0,356.0,1112.0,0.0015064375,0.00327428125,256,356,1112,0.011333333333333334,1.0,0.4218281249999999
PolyORBLF-COL-S06J06T04,81.0,65.0,254.0,506.0,7154.0,59824.0,0.04181649999999999,0.00156103125,506,7154,59824,0.10266666666666664,1.0,0.4225084212662338
QuasiCertifProtocol-COL-18,30.0,26.0,77.0,1398.0,296.0,3119.0,0.0030617500000000002,0.00735753125,1398,296,3119,0.024000000000000004,1.0,0.43413671874999993
PolyORBLF-COL-S06J04T04,81.0,65.0,254.0,454.0,6994.0,59152.0,0.04069696874999999,0.0015392812500000003,454,6994,59152,0.09566666666666666,1.0,0.44149390243902437
Sudoku-COL-AN06,4.0,1.0,4.0,324.0,216.0,864.0,0.0011177187500000002,7.071875e-05,324,216,864,0.0026666666666666666,1.0,0.4456640625000001
PolyORBLF-COL-S04J06T08,81.0,65.0,254.0,792.0,4268.0,28832.0,0.021978500000000005,0.0026647187500000004,792,4268,28832,0.054,1.0,0.4563559027777779
Sudoku-COL-AN11,4.0,1.0,4.0,1694.0,1331.0,5324.0,0.00634075,6.828125000000001e-05,1694,1331,5324,0.013999999999999999,1.0,0.45778794642857146
PolyORBNT-COL-S10J20,48.0,38.0,140.0,474.0,11760.0,111119.0,0.07029534375,0.00050765625,494,11780,111159,0.15166666666666664,0.9967410787029494,0.4668329670329671
LamportFastMutEx-COL-6,18.0,17.0,68.0,176.0,354.0,1536.0,0.0014648125,0.00309509375,217,420,1834,0.009666666666666667,0.8320251177394035,0.47171443965517246
PolyORBLF-COL-S06J04T06,81.0,65.0,254.0,632.0,10500.0,88770.0,0.06061874999999998,0.002111875,632,10500,88770,0.131,1.0,0.47885973282442734
PolyORBLF-COL-S04J04T10,81.0,65.0,254.0,870.0,5034.0,34774.0,0.025939406250000005,0.00329640625,870,5034,34774,0.061,1.0,0.47927561475409847
PolyORBLF-COL-S04J06T10,81.0,65.0,254.0,966.0,5354.0,36134.0,0.027525531250000002,0.0033088749999999998,966,5354,36134,0.064,1.0,0.48178759765625
Sudoku-COL-AN15,4.0,1.0,4.0,4050.0,3375.0,13500.0,0.01637346875,6.671875e-05,4050,3375,13500,0.03366666666666667,1.0,0.4883224009900989
BridgeAndVehicles-COL-V04P05N02,15.0,11.0,56.0,28.0,52.0,326.0,0.00032015625,0.0042744375,28,52,326,0.009,1.0,0.5105104166666666
QuasiCertifProtocol-COL-32,30.0,26.0,77.0,3806.0,506.0,8173.0,0.0085324375,0.023856687499999994,3806,506,8173,0.062,1.0,0.5224052419354838
TokenRing-COL-040,1.0,2.0,4.0,1681.0,65641.0,262564.0,0.28734728124999986,0.001420625,1681,65641,262564,0.5483333333333333,1.0,0.5266284004559268
PolyORBNT-COL-S10J80,48.0,38.0,140.0,1614.0,13500.0,119759.0,0.07795240625,0.0005243750000000001,1694,13580,119919,0.14833333333333334,0.9895246824669373,0.5290569522471908
TokenRing-COL-030,1.0,2.0,4.0,961.0,27931.0,111724.0,0.11062075000000002,0.0013896874999999999,961,27931,111724,0.21133333333333335,1.0,0.5300178430599369
Referendum-COL-1000,4.0,3.0,6.0,3001.0,2001.0,5001.0,0.005319687499999999,2.540625e-05,3001,2001,5001,0.010000000000000002,1.0,0.5345093749999998
PolyORBNT-COL-S10J60,48.0,38.0,140.0,1234.0,12920.0,116879.0,0.0752880625,0.0005154375,1294,12980,116999,0.1416666666666667,0.9915931063472047,0.5350835294117646
Peterson-COL-7,11.0,14.0,42.0,2048.0,3208.0,10032.0,0.012142062500000002,0.00587384375,2048,3208,10032,0.03366666666666667,1.0,0.5351259282178218
PolyORBLF-COL-S06J06T08,81.0,65.0,254.0,894.0,14334.0,119772.0,0.08341700000000002,0.0026451562500000004,894,14334,119772,0.16066666666666665,1.0,0.5356565741701247
PolyORBLF-COL-S06J06T06,81.0,65.0,254.0,700.0,10740.0,89778.0,0.062396749999999994,0.00212834375,700,10740,89778,0.11966666666666666,1.0,0.5392069115598886
GlobalResAllocation-COL-05,5.0,7.0,29.0,75.0,56105.0,492760.0,0.32597796874999996,0.00023340625000000003,75,56105,492760,0.6006666666666667,1.0,0.5430822003329633
QuasiCertifProtocol-COL-28,30.0,26.0,77.0,2998.0,446.0,6489.0,0.00620609375,0.017532437499999998,2998,446,6489,0.043666666666666666,1.0,0.5436304866412213
SharedMemory-COL-000100,6.0,5.0,16.0,10401.0,20200.0,80400.0,0.07541106250000001,8.0875e-05,10401,20200,80400,0.13833333333333334,1.0,0.5457248493975904
PhilosophersDyn-COL-10,8.0,7.0,33.0,170.0,2310.0,18190.0,0.010863281250000004,0.00021240625,170,2310,18190,0.02,1.0,0.5537843750000002
PolyORBNT-COL-S10J30,48.0,38.0,140.0,664.0,12050.0,112559.0,0.07151884374999998,0.0005194374999999999,694,12080,112619,0.13,0.9953029591357445,0.5541406249999998
PolyORBLF-COL-S06J04T08,81.0,65.0,254.0,810.0,14014.0,118428.0,0.08177812499999998,0.0026314375,810,14014,118428,0.15133333333333335,1.0,0.5577724394273126
SharedMemory-COL-000050,6.0,5.0,16.0,2701.0,5100.0,20200.0,0.016927031249999995,8.453125000000001e-05,2701,5100,20200,0.029333333333333333,1.0,0.579939630681818
TokenRing-COL-050,1.0,2.0,4.0,2601.0,127551.0,510204.0,0.572368875,0.0014623750000000003,2601,127551,510204,0.9380000000000001,1.0,0.6117603944562899
GlobalResAllocation-COL-06,5.0,7.0,29.0,102.0,136662.0,1226388.0,0.8315547812499999,0.00023971874999999997,102,136662,1226388,1.3210000000000002,1.0,0.6296703255109763
FamilyReunion-COL-L00050M0005C002P002G001,104.0,66.0,198.0,12194.0,10560.0,32238.0,0.041715906250000004,0.0005953437499999998,12245,10560,32238,0.06566666666666666,0.9977636483227362,0.6443337563451778
GlobalResAllocation-COL-07,5.0,7.0,29.0,133.0,291067.0,2652580.0,1.7879524999999998,0.00023871874999999994,133,291067,2652580,2.758333333333333,1.0,0.6482868466767372
GlobalResAllocation-COL-11,5.0,7.0,29.0,297.0,2705087.0,25497868.0,17.276796875,0.00024368750000000006,297,2705087,25497868,25.87966666666667,1.0,0.667591309618877
GlobalResAllocation-COL-10,5.0,7.0,29.0,250.0,1688410.0,15821020.0,10.726362500000002,0.00023453124999999996,250,1688410,15821020,15.884666666666666,1.0,0.6752799574799598
GlobalResAllocation-COL-09,5.0,7.0,29.0,207.0,1003437.0,9334944.0,6.408363124999998,0.00023646875000000005,207,1003437,9334944,9.433,1.0,0.6793808537845859
Peterson-COL-6,11.0,14.0,42.0,1372.0,2114.0,6608.0,0.00800096875,0.005000656250000001,1372,2114,6608,0.019,1.0,0.684296052631579
TokenRing-COL-200,1.0,2.0,4.0,40401.0,8040201.0,32160804.0,38.756628125,0.005887812499999999,40401,8040201,32160804,55.19833333333333,1.0,0.702240694540898
PhilosophersDyn-COL-20,8.0,7.0,33.0,540.0,17220.0,140780.0,0.08385024999999999,0.00020346875,540,17220,140780,0.11433333333333333,1.0,0.735163720845481
TokenRing-COL-100,1.0,2.0,4.0,10201.0,1010101.0,4040404.0,5.0672725000000005,0.00199303125,10201,1010101,4040404,6.715,1.0,0.7549166837304543
Philosophers-COL-000200,5.0,5.0,15.0,1000.0,1000.0,3200.0,0.002775562499999999,7.025e-05,1000,1000,3200,0.0033333333333333335,1.0,0.8537437499999996
SharedMemory-COL-000200,6.0,5.0,16.0,40801.0,80400.0,320800.0,0.339471125,7.687500000000001e-05,40801,80400,320800,0.36933333333333335,1.0,0.9193537906137182
PhilosophersDyn-COL-80,8.0,7.0,33.0,6960.0,1043280.0,8780720.0,6.439767187499999,0.00021365625,6960,1043280,8780720,6.4736666666666665,1.0,0.9947964847973841
PhilosophersDyn-COL-50,8.0,7.0,33.0,2850.0,257550.0,2154950.0,1.5593696874999996,0.00020318749999999997,2850,257550,2154950,1.5543333333333333,1.0,1.0033709253699332
FamilyReunion-COL-L00100M0010C005P005G002,104.0,66.0,198.0,40605.0,36871.0,112728.0,0.16222606250000002,0.0005951562500000001,40706,36871,112728,0.16166666666666665,0.998698067726259,1.0071415592783508
SharedMemory-COL-002000,6.0,5.0,16.0,4008001.0,8004000.0,32008000.0,43.55190625,8.956249999999999e-05,4008001,8004000,32008000,41.234,1.0,1.0562156427341514
SharedMemory-COL-000500,6.0,5.0,16.0,252001.0,501000.0,2002000.0,2.46159375,8.2375e-05,252001,501000,2002000,2.329,1.0,1.056966992271361
SharedMemory-COL-001000,6.0,5.0,16.0,1004001.0,2002000.0,8004000.0,10.130623750000002,7.38125e-05,1004001,2002000,8004000,9.346,1.0,1.0839607920500751
FamilyReunion-COL-L01200M0120C060P060G030,104.0,66.0,198.0,4612908.0,4405329.0,13507769.0,24.350037500000003,0.00060071875,4614109,4405329,13507769,20.76366666666667,0.9998668431447725,1.1727523182522355
BART-COL-002,4.0,7.0,26.0,8167.0,655428.0,5942272.0,6.226906562500002,0.009568499999999997,764,646,1202,5.252666666666667,470.63475177304963,1.1872969404429499
FamilyReunion-COL-L00200M0020C010P010G005,104.0,66.0,198.0,143908.0,134279.0,411469.0,0.6875044062500001,0.000594875,144109,134279,411469,0.5773333333333334,0.9992779861200913,1.1918578774538107
FamilyReunion-COL-L00800M0080C040P040G020,104.0,66.0,198.0,2075308.0,1976909.0,6061249.0,10.946228124999996,0.0006005937499999999,2076109,1976909,6061249,9.103666666666667,0.9998023694935477,1.2024637016678257
FamilyReunion-COL-L00400M0040C020P020G001,104.0,66.0,198.0,537708.0,508489.0,1558729.0,2.834498125,0.0006038125,538109,508489,1558729,2.267,0.9996168538445516,1.250596355315395
Philosophers-COL-000500,5.0,5.0,15.0,2500.0,2500.0,8000.0,0.007014375000000001,7.118749999999998e-05,2500,2500,8000,0.005333333333333333,1.0,1.32854296875
Philosophers-COL-002000,5.0,5.0,15.0,10000.0,10000.0,32000.0,0.033412062500000006,7.540624999999999e-05,10000,10000,32000,0.018333333333333333,1.0,1.8265892045454548
Philosophers-COL-001000,5.0,5.0,15.0,5000.0,5000.0,16000.0,0.014955687500000002,7.090625e-05,5000,5000,16000,0.008,1.0,1.8783242187500002
Philosophers-COL-005000,5.0,5.0,15.0,25000.0,25000.0,80000.0,0.10867043750000001,6.934374999999999e-05,25000,25000,80000,0.033,1.0,3.295144886363637
BART-COL-005,4.0,7.0,26.0,8653.0,1638570.0,14855680.0,14.8649625,0.009668062500000001,1502,1615,3005,3.625,528.4642284247674,4.103346362068965
Philosophers-COL-010000,5.0,5.0,15.0,50000.0,50000.0,160000.0,0.280915375,7.368750000000002e-05,50000,50000,160000,0.06166666666666667,1.0,4.5565793918918915
BART-COL-010,4.0,7.0,26.0,9463.0,3277140.0,29711360.0,29.685181249999996,0.010224,2732,3230,6010,3.7996666666666665,551.2584703119759,7.815265878585841
Philosophers-COL-050000,5.0,5.0,15.0,250000.0,250000.0,800000.0,3.4458984374999995,7.853125000000001e-05,250000,250000,800000,0.297,1.0,11.602616056397304
Philosophers-COL-100000,5.0,5.0,15.0,500000.0,500000.0,1600000.0,10.587309375000002,7.853124999999999e-05,500000,500000,1600000,0.664,1.0,15.944861304593378
BART-COL-020,4.0,7.0,26.0,11083.0,6554280.0,59422720.0,61.1647375,0.010277906249999998,5192,6460,12020,3.502333333333334,563.4537418468932,17.466931209550772
BART-COL-030,4.0,7.0,26.0,12703.0,9831420.0,89134080.0,92.311715625,0.010965031250000002,7652,9690,18030,5.0616666666666665,567.6463499019721,18.23958129527494
BART-COL-040,4.0,7.0,26.0,14323.0,13108560.0,118845440.0,121.87453124999999,0.0110113125,10112,12920,24040,5.341333333333334,569.767410559222,22.819310265071138
BART-COL-050,4.0,7.0,26.0,15943.0,16385700.0,148556800.0,151.59371875000002,0.010295156249999998,12572,16150,30050,3.4869999999999997,571.0480816099157,43.47691824096646
BART-COL-060,,,,,,,,,15032,19380,36060,5.076999999999999,,
FamilyReunion-COL-L03000M0300G150P150G075,,,,,,,,,28410109,27213219,83449109,155.39800000000002,,
VehicularWifi-COL-none,,,,,,,,,115566,378492,2135794,3.4566666666666666,,
