,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
PolyORBLF-COL-S06J04T06,PolyORBLF-COL-S06J04T06,65.0,254.0,632.0,10500.0,88770.0,0.058117218750000005,0.043399375000000004,81.0,632,10500,88770,0.06085168749999998,0.0021191874999999995,1.0,0.6203012992641903
FamilyReunion-COL-L00010M0001C001P001G001,FamilyReunion-COL-L00010M0001C001P001G001,66.0,198.0,1475.0,1234.0,3799.0,0.00446165625,0.003753656249999999,104.0,1475,1234,3799,0.00451959375,0.00059571875,1.0,0.6226558636692153
AirplaneLD-COL-0050,AirplaneLD-COL-0050,15.0,56.0,369.0,408.0,1553.0,0.00120915625,0.0009840312499999999,20.0,369,408,1553,0.0012222499999999998,0.00015509375,1.0,0.6280100310620957
SharedMemory-COL-000010,SharedMemory-COL-000010,5.0,16.0,131.0,210.0,800.0,0.00068753125,0.0006515312499999999,6.0,141,220,840,0.0007645000000000001,7.80625e-05,1.0586510263929618,0.629218203033839
PolyORBLF-COL-S06J04T08,PolyORBLF-COL-S06J04T08,65.0,254.0,810.0,14014.0,118428.0,0.07786228125,0.05481809374999999,81.0,810,14014,118428,0.08176431249999999,0.0026516875,1.0,0.6362357658395222
AirplaneLD-COL-1000,AirplaneLD-COL-1000,15.0,56.0,7019.0,8008.0,30528.0,0.0242558125,0.017183906249999995,20.0,7019,8008,30528,0.026382312499999998,0.00015421874999999995,1.0,0.6403646561911089
PolyORBLF-COL-S06J06T08,PolyORBLF-COL-S06J06T08,65.0,254.0,894.0,14334.0,119772.0,0.07881434375000002,0.0549780625,81.0,894,14334,119772,0.08330796874999997,0.0026339062499999995,1.0,0.6423524130316624
CSRepetitions-COL-03,CSRepetitions-COL-03,5.0,15.0,58.0,81.0,279.0,0.00027775,0.0002636875,6.0,58,81,279,0.00029643750000000004,6.80625e-05,1.0,0.6732078956481589
AirplaneLD-COL-2000,AirplaneLD-COL-2000,15.0,56.0,14019.0,16008.0,61028.0,0.05219781250000001,0.034653531249999994,20.0,14019,16008,61028,0.05907090624999999,0.00015506249999999998,1.0,0.6819234590138392
AirplaneLD-COL-0020,AirplaneLD-COL-0020,15.0,56.0,159.0,168.0,638.0,0.00053471875,0.00048124999999999996,20.0,159,168,638,0.0005506250000000001,0.00014659375000000002,1.0,0.6862600350650551
PolyORBLF-COL-S04J06T06,PolyORBLF-COL-S04J06T06,65.0,254.0,618.0,3190.0,21570.0,0.015236687499999997,0.011074593749999999,81.0,618,3190,21570,0.016020468749999996,0.002106156250000001,1.0,0.688929772281614
PolyORBLF-COL-S04J06T08,PolyORBLF-COL-S04J06T08,65.0,254.0,792.0,4268.0,28832.0,0.020581656250000004,0.0143174375,81.0,792,4268,28832,0.021847625,0.0026536875000000002,1.0,0.7020615685758315
PolyORBLF-COL-S04J04T06,PolyORBLF-COL-S04J04T06,65.0,254.0,554.0,2998.0,20754.0,0.014550937499999996,0.01030321875,81.0,554,2998,20754,0.01537425,0.002115250000000001,1.0,0.7036851230868079
Referendum-COL-0200,Referendum-COL-0200,3.0,6.0,601.0,401.0,1001.0,0.001094875,0.00042862499999999997,4.0,601,401,1001,0.001049875,2.3468750000000005e-05,1.0,0.7045249425664589
Referendum-COL-0100,Referendum-COL-0100,3.0,6.0,301.0,201.0,501.0,0.00058909375,0.00022231249999999994,4.0,301,201,501,0.0005484374999999999,2.515625e-05,1.0,0.7069131523204313
Referendum-COL-0015,Referendum-COL-0015,3.0,6.0,46.0,31.0,76.0,0.00013159375,5.131250000000001e-05,4.0,46,31,76,0.00010500000000000002,2.4406250000000004e-05,1.0,0.7075004271313856
Sudoku-COL-AN02,Sudoku-COL-AN02,1.0,4.0,20.0,8.0,32.0,6.503125e-05,0.0001275,4.0,20,8,32,7.434375e-05,6.206249999999997e-05,1.0,0.7084888816750526
PolyORBLF-COL-S04J06T10,PolyORBLF-COL-S04J06T10,65.0,254.0,966.0,5354.0,36134.0,0.0254571875,0.017684375000000006,81.0,966,5354,36134,0.027416375000000003,0.0033472812500000004,1.0,0.7130862784582732
PolyORBLF-COL-S04J04T10,PolyORBLF-COL-S04J04T10,65.0,254.0,870.0,5034.0,34774.0,0.02438468750000001,0.016524999999999998,81.0,870,5034,34774,0.026045875000000003,0.003314906250000001,1.0,0.7176975196889489
PolyORBLF-COL-S04J04T08,PolyORBLF-COL-S04J04T08,65.0,254.0,712.0,4012.0,27744.0,0.019556250000000004,0.013263312500000003,81.0,712,4012,27744,0.021183781250000006,0.0026569999999999996,1.0,0.7264198372540767
Referendum-COL-0050,Referendum-COL-0050,3.0,6.0,151.0,101.0,251.0,0.00031350000000000003,0.00012096875,4.0,151,101,251,0.0002909375,2.928125e-05,1.0,0.7370351722649788
Referendum-COL-0010,Referendum-COL-0010,3.0,6.0,31.0,21.0,51.0,9.796875e-05,4.000000000000001e-05,4.0,31,21,51,7.771875000000002e-05,2.44375e-05,1.0,0.7404303510758777
AirplaneLD-COL-4000,AirplaneLD-COL-4000,15.0,56.0,28019.0,32008.0,122028.0,0.12186993749999998,0.070301625,20.0,28019,32008,122028,0.14536525,0.00015665625,1.0,0.7572499508089289
SharedMemory-COL-000005,SharedMemory-COL-000005,5.0,16.0,41.0,55.0,200.0,0.00020646874999999997,0.00021478125,6.0,46,60,220,0.00024737500000000004,8.215625000000001e-05,1.1041666666666667,0.7822700296735907
Referendum-COL-0020,Referendum-COL-0020,3.0,6.0,61.0,41.0,101.0,0.00014862500000000002,6.137499999999999e-05,4.0,61,41,101,0.00013565624999999998,3.2968750000000005e-05,1.0,0.8029761904761904
AirplaneLD-COL-0010,AirplaneLD-COL-0010,15.0,56.0,89.0,88.0,333.0,0.0003091875,0.000278625,20.0,89,88,333,0.0003285,0.00015587500000000003,1.0,0.8240297713981926
PolyORBLF-COL-S02J06T10,PolyORBLF-COL-S02J06T10,65.0,254.0,844.0,1812.0,8302.0,0.00661325,0.005659031250000001,81.0,844,1812,8302,0.007343187499999998,0.0033023437500000006,1.0,0.8674451826142755
PolyORBLF-COL-S02J06T06,PolyORBLF-COL-S02J06T06,65.0,254.0,536.0,1064.0,4866.0,0.003989312500000001,0.00345784375,81.0,536,1064,4866,0.004384781250000001,0.00210884375,1.0,0.8719603539941841
PolyORBLF-COL-S02J06T08,PolyORBLF-COL-S02J06T08,65.0,254.0,690.0,1434.0,6564.0,0.00526196875,0.0044002500000000005,81.0,690,1434,6564,0.005780999999999999,0.0026587812500000006,1.0,0.8734827339734986
CSRepetitions-COL-02,CSRepetitions-COL-02,5.0,15.0,23.0,28.0,92.0,0.00010903125,0.00012081250000000002,6.0,23,28,92,0.000133,7.306249999999998e-05,1.0,0.8965329707681847
PolyORBLF-COL-S02J04T08,PolyORBLF-COL-S02J04T08,65.0,254.0,614.0,1242.0,5732.0,0.004599625,0.0037761562500000004,81.0,614,1242,5732,0.005077624999999999,0.0026408125,1.0,0.9215185150638932
PolyORBLF-COL-S02J04T06,PolyORBLF-COL-S02J04T06,65.0,254.0,476.0,920.0,4242.0,0.0034537812500000003,0.0029763125,81.0,476,920,4242,0.003851656249999999,0.0021035625,1.0,0.9261480441089991
PolyORBLF-COL-S02J04T10,PolyORBLF-COL-S02J04T10,65.0,254.0,752.0,1572.0,7262.0,0.005810031250000001,0.00485415625,81.0,752,1572,7262,0.00658125,0.003368156250000001,1.0,0.9329736794293986
Peterson-COL-3,Peterson-COL-3,14.0,42.0,244.0,332.0,1016.0,0.0012738125,0.011067781250000004,11.0,256,356,1112,0.0016564062500000003,0.010051625000000002,1.0625,0.948664450245739
DotAndBoxes-COL-3,DotAndBoxes-COL-3,8.0,44.0,116.0,752.0,8128.0,0.006489281250000002,0.03884171875,8.0,132,1072,11968,0.0104849375,0.03252628125,1.3870967741935485,0.9488257208091593
Peterson-COL-6,Peterson-COL-6,14.0,42.0,1330.0,2030.0,6272.0,0.007301625,0.06741290625,11.0,1372,2114,6608,0.008394562500000001,0.068713625,1.0375,1.032037358863842
DatabaseWithMutex-COL-02,DatabaseWithMutex-COL-02,8.0,22.0,38.0,32.0,88.0,0.00014078125000000004,0.00014725000000000003,11.0,38,32,88,0.00017946875000000005,0.00013062500000000002,1.0,1.0765975914071821
PermAdmissibility-COL-02,PermAdmissibility-COL-02,16.0,83.0,168.0,592.0,3456.0,0.0019899062500000004,0.0011277500000000003,40.0,168,592,3456,0.0022970312500000005,0.0013421250000000002,1.0,1.1672730917656493
PermAdmissibility-COL-05,PermAdmissibility-COL-05,16.0,83.0,168.0,592.0,3456.0,0.001972375,0.0023749375,40.0,168,592,3456,0.00230696875,0.0028762187500000007,1.0,1.192273962361804
TokenRing-COL-005,TokenRing-COL-005,2.0,4.0,36.0,156.0,624.0,0.00062840625,0.006435312499999999,1.0,36,156,624,0.0007823125,0.007739437499999999,1.0,1.2064112830086842
PermAdmissibility-COL-10,PermAdmissibility-COL-10,16.0,83.0,168.0,592.0,3456.0,0.0019804374999999996,0.002023,40.0,168,592,3456,0.0023054062500000006,0.002586125,1.0,1.2218327999375538
PermAdmissibility-COL-01,PermAdmissibility-COL-01,16.0,83.0,168.0,592.0,3456.0,0.00197165625,0.001505875,40.0,168,592,3456,0.0023040625,0.002006093749999999,1.0,1.239429911665064
QuasiCertifProtocol-COL-10,QuasiCertifProtocol-COL-10,26.0,77.0,550.0,176.0,1287.0,0.0012706249999999998,0.00339521875,30.0,550,176,1287,0.0013269062500000006,0.0047308125,1.0,1.2983115326140102
TokenRing-COL-010,TokenRing-COL-010,2.0,4.0,121.0,1111.0,4444.0,0.004001531250000001,0.1105124375,1.0,121,1111,4444,0.0041185,0.14529918750000004,1.0,1.3047987868292272
BART-COL-050,BART-COL-050,7.0,26.0,6872.0,10100.0,81000.0,0.08886015625000002,27.43165625,4.0,10861,3931600,36119500,35.93592187500001,3.339080937500001,232.2920692905963,1.4271172180323088
LamportFastMutEx-COL-2,LamportFastMutEx-COL-2,17.0,68.0,44.0,62.0,256.0,0.00024737500000000004,0.0004385,18.0,44,62,256,0.00034271875000000003,0.00069446875,1.0,1.512210679788591
NeoElection-COL-2,NeoElection-COL-2,22.0,98.0,42.0,20.0,83.0,0.00016134375000000003,0.000868875,18.0,41,21,89,0.0003080625,0.0012575312499999998,1.0,1.519671186337853
NeoElection-COL-7,NeoElection-COL-7,22.0,98.0,442.0,610.0,3548.0,0.0040194375,0.04151749999999999,18.0,468,711,4103,0.005731093749999999,0.06424993749999999,1.120722433460076,1.536797050745892
Sudoku-COL-BN01,Sudoku-COL-BN01,1.0,5.0,5.0,1.0,5.0,2.1906250000000007e-05,5.9406250000000004e-05,5.0,5,1,5,3.184375e-05,9.984374999999998e-05,1.0,1.6195234435049957
LamportFastMutEx-COL-3,LamportFastMutEx-COL-3,17.0,68.0,71.0,114.0,480.0,0.00043493750000000005,0.00067203125,18.0,71,114,480,0.0005464687500000001,0.0012758125000000003,1.0,1.64619032831776
Sudoku-COL-AN01,Sudoku-COL-AN01,1.0,4.0,4.0,1.0,4.0,1.9875e-05,4.1312500000000015e-05,4.0,4,1,4,3.028124999999999e-05,7.26875e-05,1.0,1.6828396322778338
Peterson-COL-5,Peterson-COL-5,14.0,42.0,834.0,1242.0,3828.0,0.0044547812499999995,0.027798999999999994,11.0,864,1302,4068,0.005442968749999999,0.0497593125,1.0433526011560694,1.711497973590306
NeoElection-COL-8,NeoElection-COL-8,22.0,98.0,576.0,893.0,5258.0,0.005803250000000002,0.05481793750000001,18.0,609,1042,6098,0.0079941875,0.09800821874999999,1.1238938053097345,1.748603262679405
NeoElection-COL-3,NeoElection-COL-3,22.0,98.0,86.0,58.0,288.0,0.0004116875,0.0021610937500000003,18.0,84,60,300,0.0006347812499999999,0.0038732499999999995,1.0,1.752201532874199
QuasiCertifProtocol-COL-18,QuasiCertifProtocol-COL-18,26.0,77.0,1398.0,296.0,3119.0,0.0030074374999999997,0.01657675,30.0,1398,296,3119,0.00308371875,0.03201434374999999,1.0,1.7921633205360186
NeoElection-COL-6,NeoElection-COL-6,22.0,98.0,326.0,394.0,2253.0,0.002620125,0.01893,18.0,341,444,2508,0.0036172187499999993,0.03512090625,1.0902777777777777,1.7975823806126414
LamportFastMutEx-COL-4,LamportFastMutEx-COL-4,17.0,68.0,102.0,180.0,768.0,0.00063778125,0.0009798124999999998,18.0,102,180,768,0.0007941874999999999,0.0023288437499999998,1.0,1.9306647605432452
NeoElection-COL-4,NeoElection-COL-4,22.0,98.0,148.0,127.0,680.0,0.00086309375,0.0049351562499999994,18.0,145,130,698,0.0012038437499999996,0.010194812499999999,1.0,1.9658787134049065
NeoElection-COL-5,NeoElection-COL-5,22.0,98.0,228.0,236.0,1316.0,0.0015403749999999996,0.010184531249999995,18.0,224,240,1340,0.002185,0.023023218750000005,1.0,2.1499718814382858
BART-COL-020,BART-COL-020,7.0,26.0,2912.0,4040.0,32400.0,0.03446859375,6.721779062499998,4.0,6211,1572640,14447800,14.619065624999994,0.8703708125000001,227.10745109321059,2.29260933369889
LamportFastMutEx-COL-5,LamportFastMutEx-COL-5,17.0,68.0,137.0,260.0,1120.0,0.0008877500000000001,0.0013994374999999996,18.0,137,260,1120,0.0011527187499999997,0.00417434375,1.0,2.329088673316027
Peterson-COL-4,Peterson-COL-4,14.0,42.0,480.0,690.0,2120.0,0.0025315000000000003,0.010979375,11.0,500,730,2280,0.0032863437499999998,0.029039718750000002,1.0512820512820513,2.3925957793259136
BART-COL-060,BART-COL-060,7.0,26.0,8192.0,12120.0,97200.0,0.11091840625,23.306609375,4.0,15611,5618580,50670240,50.934003125000004,5.29917125,277.38238479716426,2.4013283938548335
BART-COL-010,BART-COL-010,7.0,26.0,1592.0,2020.0,16200.0,0.017406375,3.0648843750000005,4.0,4661,786320,7223900,7.224650937500002,0.5985673437500002,218.98698781838317,2.538118210052053
QuasiCertifProtocol-COL-22,QuasiCertifProtocol-COL-22,26.0,77.0,1966.0,356.0,4323.0,0.0041192812500000005,0.029264749999999992,30.0,1966,356,4323,0.004221687500000001,0.0844665,1.0,2.656605094688797
LamportFastMutEx-COL-6,LamportFastMutEx-COL-6,17.0,68.0,176.0,354.0,1536.0,0.0011941249999999999,0.0019019062500000002,18.0,176,354,1536,0.0014749062499999999,0.0070338125,1.0,2.748266429804286
BART-COL-005,BART-COL-005,7.0,26.0,932.0,1010.0,8100.0,0.008622781250000001,1.4900490625,4.0,3886,393160,3611950,3.622294375,0.5875514374999999,204.45211122554068,2.8090511141959262
BART-COL-040,BART-COL-040,7.0,26.0,5552.0,8080.0,64800.0,0.06876406249999999,12.116924999999998,4.0,11651,3745720,33780160,34.127834375,1.9133056250000002,275.6287411971831,2.9576612217123035
BridgeAndVehicles-COL-V04P05N02,BridgeAndVehicles-COL-V04P05N02,11.0,56.0,28.0,52.0,326.0,0.00023799999999999998,0.0013326250000000003,15.0,28,52,326,0.00031987500000000006,0.0044150625,1.0,3.0146836450457615
LamportFastMutEx-COL-7,LamportFastMutEx-COL-7,17.0,68.0,219.0,462.0,2016.0,0.0015295625,0.0024740624999999997,18.0,219,462,2016,0.0018864374999999997,0.011443375,1.0,3.329435823784695
BART-COL-030,BART-COL-030,7.0,26.0,4232.0,6060.0,48600.0,0.05156337500000001,7.825072812500001,4.0,9671,2809290,25335120,25.569803124999996,1.0735303124999998,273.8982705013603,3.382577638888821
LamportFastMutEx-COL-8,LamportFastMutEx-COL-8,17.0,68.0,266.0,584.0,2560.0,0.0019343750000000008,0.0032000937499999994,18.0,266,584,2560,0.00233259375,0.017783906250000002,1.0,3.917932113229826
QuasiCertifProtocol-COL-28,QuasiCertifProtocol-COL-28,26.0,77.0,2998.0,446.0,6489.0,0.006157187499999999,0.06158828124999998,30.0,2998,446,6489,0.00646996875,0.306133375,1.0,4.614380113061069
BridgeAndVehicles-COL-V10P10N10,BridgeAndVehicles-COL-V10P10N10,11.0,56.0,48.0,288.0,2090.0,0.0010935937500000002,0.022752187499999996,15.0,48,288,2090,0.0014094062499999999,0.11147687499999999,1.0,4.734014795594084
BridgeAndVehicles-COL-V20P20N20,BridgeAndVehicles-COL-V20P20N20,11.0,56.0,78.0,968.0,7350.0,0.003616468750000001,0.26887912499999994,15.0,78,968,7350,0.004786375000000001,1.4782149999999998,1.0,5.442294881144294
BridgeAndVehicles-COL-V20P10N10,BridgeAndVehicles-COL-V20P10N10,11.0,56.0,68.0,548.0,4070.0,0.0020677499999999997,0.12175215624999998,15.0,68,548,4070,0.0026683124999999997,0.7062642187500001,1.0,5.725513390541759
BridgeAndVehicles-COL-V20P20N10,BridgeAndVehicles-COL-V20P20N10,11.0,56.0,68.0,548.0,4070.0,0.0020740937500000004,0.1207573125,15.0,68,548,4070,0.0026807187499999995,0.716624125,1.0,5.856033613146066
BART-COL-002,BART-COL-002,7.0,26.0,536.0,404.0,3240.0,0.003719500000000001,0.35552940625,4.0,3421,157264,1444780,1.4613603124999999,0.6619675624999999,170.94148936170214,5.910464410773693
QuasiCertifProtocol-COL-32,QuasiCertifProtocol-COL-32,26.0,77.0,3806.0,506.0,8173.0,0.007804625000000001,0.1016343125,30.0,3806,506,8173,0.00800434375,0.6394483125,1.0,5.916108754710818
BridgeAndVehicles-COL-V50P50N20,BridgeAndVehicles-COL-V50P50N20,11.0,56.0,138.0,2348.0,18090.0,0.00849403125,3.0174653124999993,15.0,138,2348,18090,0.011186749999999995,19.306678125,1.0,6.384046406604998
BridgeAndVehicles-COL-V80P20N10,BridgeAndVehicles-COL-V80P20N10,11.0,56.0,188.0,2108.0,15950.0,0.007656500000000001,5.967825625,15.0,188,2108,15950,0.010010625000000002,38.990399999999994,1.0,6.526738731563019
BridgeAndVehicles-COL-V20P10N20,BridgeAndVehicles-COL-V20P10N20,11.0,56.0,78.0,968.0,7350.0,0.0036031250000000004,0.22887065625000008,15.0,78,968,7350,0.00479996875,1.5158978124999998,1.0,6.54137328120738
BridgeAndVehicles-COL-V50P20N50,BridgeAndVehicles-COL-V50P20N50,11.0,56.0,168.0,5408.0,42330.0,0.019409531249999997,6.9856921875,15.0,168,5408,42330,0.02630196875,45.96086874999999,1.0,6.564811271142541
BridgeAndVehicles-COL-V50P50N50,BridgeAndVehicles-COL-V50P50N50,11.0,56.0,168.0,5408.0,42330.0,0.0194795625,7.033726249999999,15.0,168,5408,42330,0.027055812500000002,47.023131249999985,1.0,6.670752040032008
BridgeAndVehicles-COL-V80P50N20,BridgeAndVehicles-COL-V80P50N20,11.0,56.0,198.0,3728.0,28830.0,0.01370425,11.322246875000001,15.0,198,3728,28830,0.018115375000000003,76.11962499999998,1.0,6.716484530979307
BridgeAndVehicles-COL-V50P20N20,BridgeAndVehicles-COL-V50P20N20,11.0,56.0,138.0,2348.0,18090.0,0.00847684375,2.9001146875,15.0,138,2348,18090,0.01109203125,19.588321875,1.0,6.738455261136971
BridgeAndVehicles-COL-V20P20N50,BridgeAndVehicles-COL-V20P20N50,11.0,56.0,108.0,2228.0,17190.0,0.00791678125,0.57718315625,15.0,108,2228,17190,0.01996403125,3.9723565624999995,1.0,6.823313997961244
BridgeAndVehicles-COL-V50P50N10,BridgeAndVehicles-COL-V50P50N10,11.0,56.0,128.0,1328.0,10010.0,0.0048873125,1.5053087500000002,15.0,128,1328,10010,0.00636228125,10.3632828125,1.0,6.866423076606319
BridgeAndVehicles-COL-V80P20N50,BridgeAndVehicles-COL-V80P20N50,11.0,56.0,228.0,8588.0,67470.0,0.03113125,26.462359375000002,15.0,228,8588,67470,0.04319275,184.22103125,1.0,6.955075365800349
BridgeAndVehicles-COL-V20P10N50,BridgeAndVehicles-COL-V20P10N50,11.0,56.0,108.0,2228.0,17190.0,0.00796309375,0.5592271875,15.0,108,2228,17190,0.011196124999999998,3.9370187500000005,1.0,6.961005866142035
BridgeAndVehicles-COL-V80P50N50,BridgeAndVehicles-COL-V80P50N50,11.0,56.0,228.0,8588.0,67470.0,0.030702562500000002,26.257859375000002,15.0,228,8588,67470,0.04309734375000001,183.26303124999995,1.0,6.972847317763249
BridgeAndVehicles-COL-V80P20N20,BridgeAndVehicles-COL-V80P20N20,11.0,56.0,198.0,3728.0,28830.0,0.013325437500000002,11.015475,15.0,198,3728,28830,0.018229343749999998,77.29485312499999,1.0,7.010108026424245
BridgeAndVehicles-COL-V80P50N10,BridgeAndVehicles-COL-V80P50N10,11.0,56.0,188.0,2108.0,15950.0,0.0076978437500000016,5.838550624999999,15.0,188,2108,15950,0.010230375,41.172221875,1.0,7.044252817876782
BridgeAndVehicles-COL-V50P20N10,BridgeAndVehicles-COL-V50P20N10,11.0,56.0,128.0,1328.0,10010.0,0.00484528125,1.4916471875000001,15.0,128,1328,10010,0.006406875000000001,10.6782534375,1.0,7.139802261367043
,DrinkVendingMachine-COL-24,,,,,,,,,288,8308944,80375328,43.858793750000004,0.000208625,,
,FamilyReunion-COL-L00400M0040C020P020G001,,,,,,,,,537708,508489,1558729,2.8573131249999992,0.00059546875,,
,FamilyReunion-COL-L00800M0080C040P040G020,,,,,,,,,2075308,1976909,6061249,11.12562375,0.0005993125,,
,FamilyReunion-COL-L01200M0120C060P060G030,,,,,,,,,4612908,4405329,13507769,24.454628125000006,0.00059540625,,
,Philosophers-COL-050000,,,,,,,,,250000,250000,800000,3.4045709375,7.724999999999998e-05,,
,Philosophers-COL-100000,,,,,,,,,500000,500000,1600000,10.671953125000002,7.8125e-05,,
,SafeBus-COL-80,,,,,,,,,13766,550801,4308564,2.7349084375,0.5408004375,,
,SharedMemory-COL-000500,,,,,,,,,252001,501000,2002000,2.5430243750000003,9.26875e-05,,
,SharedMemory-COL-001000,,,,,,,,,1004001,2002000,8004000,10.267071875000003,7.981249999999998e-05,,
,SharedMemory-COL-002000,,,,,,,,,4008001,8004000,32008000,44.01350000000001,7.746875000000001e-05,,
,TokenRing-COL-100,,,,,,,,,10201,1010101,4040404,4.927614374999999,0.4493005625,,
,TokenRing-COL-200,,,,,,,,,40401,8040201,32160804,39.440974999999995,0.45386409374999986,,
